ID,Edad,Género,Ingresos,Compra
91545,34,Female,139291,false
91546,70,Male,91179,true
91547,64,Female,117789,true
91548,74,Male,156332,true
91549,29,Female,161819,true
91550,53,Male,62442,true
91551,68,Female,56772,false
91552,31,Male,122902,true
91553,41,Male,130082,true
91554,31,Male,95018,true
91555,38,Female,192206,false
91556,27,Female,160832,false
91557,30,Female,95243,false
91558,43,Male,191510,true
91559,63,Female,47633,false
91560,25,Female,80082,false
91561,22,Female,30442,false
91562,67,Male,21866,true
91563,23,Female,58109,false
91564,44,Male,84087,false
91565,32,Female,197073,false
91566,75,Female,61328,false
91567,44,Female,94888,true
91568,40,Female,60547,false
91569,21,Male,139499,false
91570,26,Female,106554,false
91571,80,Female,180424,false
91572,24,Female,49661,true
91573,42,Female,57348,false
91574,27,Male,113542,false
91575,26,Female,69211,false
91576,32,Female,122456,false
91577,40,Male,82619,true
91578,46,Female,20985,false
91579,73,Female,107921,false
91580,42,Male,167900,true
91581,42,Male,145641,false
91582,68,Female,76646,true
91583,36,Male,114394,false
91584,24,Female,163538,false
91585,44,Female,40627,false
91586,29,Female,68650,true
91587,56,Male,63526,false
91588,30,Female,163693,false
91589,32,Male,22556,false
91590,60,Female,126745,false
91591,41,Male,24047,true
91592,27,Male,31878,false
91593,35,Male,22212,false
91594,65,Male,118585,false
91595,72,Male,171006,true
91596,63,Male,156111,false
91597,71,Male,31466,true
91598,21,Female,41141,false
91599,43,Male,58707,true
91600,77,Male,113999,true
91601,44,Male,161110,true
91602,18,Male,173207,true
91603,78,Male,78544,true
91604,28,Female,87334,false
91605,76,Female,92256,false
91606,30,Female,176234,false
91607,47,Female,56234,false
91608,22,Female,41197,false
91609,53,Male,148507,false
91610,50,Male,45220,false
91611,42,Male,69987,false
91612,69,Female,24931,false
91613,22,Female,187644,false
91614,25,Male,103362,false
91615,60,Male,127215,false
91616,46,Female,20427,false
91617,55,Female,134248,false
91618,70,Male,135590,true
91619,58,Female,198307,false
91620,18,Male,111616,false
91621,26,Male,100200,false
91622,19,Female,68905,false
91623,73,Male,100552,false
91624,54,Female,27956,false
91625,36,Female,117950,false
91626,64,Female,177129,false
91627,71,Male,55336,false
91628,79,Female,174942,false
91629,77,Female,52096,false
91630,80,Female,119255,false
91631,20,Male,43482,true
91632,26,Male,117576,false
91633,39,Male,54609,false
91634,26,Male,181118,false
91635,34,Male,198125,false
91636,73,Female,72953,true
91637,28,Female,132585,true
91638,26,Female,46877,true
91639,33,Female,130300,false
91640,25,Female,27421,false
91641,75,Female,185235,true
91642,55,Female,105431,false
91643,22,Female,67866,true
91644,29,Female,36646,false
91645,70,Male,71322,true
91646,47,Female,85567,false
91647,28,Female,99095,true
91648,28,Female,66335,false
91649,43,Female,138753,false
91650,60,Female,48725,false
91651,22,Male,108817,false
91652,75,Male,59677,true
91653,61,Female,96054,false
91654,49,Male,120201,false
91655,46,Male,102331,true
91656,31,Male,179671,false
91657,24,Female,32192,false
91658,26,Female,30639,false
91659,27,Male,118948,true
91660,35,Female,81275,false
91661,66,Male,128658,false
91662,58,Male,36439,false
91663,59,Female,42459,true
91664,79,Male,144345,false
91665,46,Female,172307,false
91666,71,Male,123724,true
91667,66,Male,64135,false
91668,29,Male,27101,false
91669,67,Female,50811,false
91670,42,Female,179466,false
91671,70,Male,178711,false
91672,51,Male,134249,false
91673,61,Male,138473,true
91674,51,Male,90525,false
91675,50,Male,151316,false
91676,39,Male,27326,false
91677,37,Male,71788,false
91678,41,Female,192626,false
91679,61,Female,75360,true
91680,67,Male,33885,false
91681,34,Male,72839,false
91682,76,Male,197801,false
91683,44,Female,32692,false
91684,64,Female,151124,false
91685,41,Male,60375,true
91686,54,Male,32564,false
91687,42,Female,106258,false
91688,76,Female,48650,false
91689,43,Female,31650,false
91690,29,Male,95815,false
91691,80,Female,37078,true
91692,30,Female,179086,false
91693,44,Male,180793,false
91694,75,Female,92801,false
91695,45,Male,174446,true
91696,18,Female,58913,true
91697,56,Female,131997,false
91698,34,Male,43008,false
91699,36,Female,71883,true
91700,39,Female,173973,true
91701,42,Male,170031,false
91702,19,Female,116373,false
91703,71,Male,87976,true
91704,20,Male,148459,false
91705,73,Female,111413,true
91706,47,Female,195706,false
91707,58,Female,153775,false
91708,23,Male,118357,false
91709,22,Female,97464,false
91710,42,Male,70338,false
91711,45,Male,82758,false
91712,60,Male,182626,false
91713,19,Female,160871,false
91714,36,Male,99847,false
91715,51,Male,103322,false
91716,51,Female,67478,true
91717,77,Male,187182,false
91718,40,Male,146645,false
91719,51,Male,143544,true
91720,53,Male,68231,false
91721,58,Male,55816,true
91722,27,Male,107273,true
91723,80,Male,168180,false
91724,32,Female,70373,false
91725,25,Male,182227,false
91726,29,Female,176925,false
91727,22,Male,128243,false
91728,70,Male,108263,false
91729,51,Male,128558,true
91730,30,Female,38251,false
91731,50,Female,190708,false
91732,38,Male,141750,false
91733,42,Female,121385,false
91734,52,Female,58756,false
91735,24,Male,80114,false
91736,39,Male,150539,true
91737,69,Male,148604,false
91738,50,Male,131169,true
91739,65,Male,145641,false
91740,80,Female,143565,true
91741,24,Female,37928,false
91742,40,Female,131168,false
91743,60,Male,151263,false
91744,46,Male,157172,true
91745,64,Male,87672,true
91746,63,Male,181859,false
91747,80,Female,196833,false
91748,67,Female,161015,false
91749,20,Male,158751,false
91750,47,Male,151793,true
91751,49,Female,68043,true
91752,68,Male,62155,true
91753,30,Male,180844,true
91754,57,Female,120184,false
91755,58,Female,180848,true
91756,53,Female,88127,false
91757,49,Female,91386,true
91758,39,Female,56915,true
91759,56,Female,142274,false
91760,54,Female,29977,false
91761,53,Female,116729,false
91762,57,Female,116911,true
91763,75,Female,36933,true
91764,62,Female,32206,false
91765,50,Male,127575,false
91766,74,Male,147456,false
91767,80,Male,83236,false
91768,54,Male,78059,false
91769,47,Female,150785,false
91770,29,Female,200000,false
91771,55,Female,60248,true
91772,57,Female,92898,true
91773,56,Female,113946,true
91774,62,Female,43338,false
91775,40,Male,184662,true
91776,68,Female,74768,false
91777,58,Male,41473,true
91778,40,Male,84763,false
91779,79,Female,131177,true
91780,70,Female,74122,false
91781,41,Female,80567,false
91782,18,Male,105685,false
91783,71,Male,137939,false
91784,57,Female,126069,false
91785,80,Male,31224,true
91786,57,Female,103698,false
91787,19,Male,114562,false
91788,64,Male,130171,false
91789,30,Male,89504,false
91790,29,Female,37535,false
91791,59,Male,96483,false
91792,78,Female,122287,false
91793,73,Female,181031,false
91794,35,Female,60889,true
91795,77,Male,85908,false
91796,57,Female,156416,false
91797,59,Female,173979,false
91798,62,Female,31815,false
91799,36,Male,147259,false
91800,33,Female,92987,true
91801,35,Male,156986,false
91802,25,Female,113014,false
91803,77,Female,150755,false
91804,59,Female,184038,false
91805,63,Male,128250,false
91806,19,Male,96098,false
91807,62,Male,39602,true
91808,55,Male,47415,true
91809,33,Male,146108,true
91810,22,Male,83450,true
91811,22,Male,134879,false
91812,21,Male,106391,true
91813,53,Male,91626,true
91814,29,Female,75988,false
91815,75,Female,49999,false
91816,62,Male,147330,false
91817,38,Female,56986,true
91818,39,Male,90176,true
91819,68,Female,104396,true
91820,18,Female,98727,false
91821,70,Male,68673,false
91822,66,Male,162836,true
91823,76,Female,29813,false
91824,78,Male,170316,false
91825,53,Male,189652,false
91826,31,Male,177533,true
91827,75,Male,57868,true
91828,40,Female,113775,false
91829,42,Male,188416,false
91830,19,Female,176992,false
91831,49,Female,122544,false
91832,39,Male,97934,false
91833,28,Male,154763,false
91834,56,Male,109160,false
91835,75,Female,57065,false
91836,65,Female,33948,false
91837,54,Female,92989,true
91838,37,Male,138702,false
91839,55,Male,92193,true
91840,44,Male,147978,true
91841,20,Male,105178,false
91842,46,Female,59560,false
91843,55,Female,53803,true
91844,45,Female,38512,false
91845,18,Male,116361,false
91846,59,Female,152962,false
91847,66,Female,68433,false
91848,27,Male,76479,false
91849,33,Female,141178,false
91850,61,Female,176542,false
91851,44,Male,90324,false
91852,59,Female,36190,true
91853,24,Female,192434,true
91854,72,Male,161876,false
91855,41,Male,163518,false
91856,62,Male,165452,true
91857,39,Female,130235,false
91858,79,Male,143704,false
91859,30,Male,119299,true
91860,56,Female,113228,false
91861,38,Female,82308,false
91862,73,Female,99272,false
91863,71,Female,126804,true
91864,40,Male,74527,false
91865,41,Male,56442,false
91866,68,Female,102542,false
91867,74,Male,123136,false
91868,50,Female,155923,false
91869,21,Male,139687,false
91870,54,Male,146045,false
91871,31,Female,173350,false
91872,51,Male,53664,false
91873,43,Female,103290,false
91874,40,Female,20159,false
91875,41,Female,30597,true
91876,20,Female,160521,false
91877,59,Female,139935,false
91878,70,Female,156405,false
91879,38,Male,195138,true
91880,69,Female,36331,true
91881,42,Female,149078,false
91882,73,Female,69735,true
91883,71,Male,198065,false
91884,40,Male,148967,false
91885,67,Male,127854,true
91886,70,Female,82384,true
91887,27,Male,36006,false
91888,78,Male,196663,false
91889,58,Female,67597,false
91890,49,Female,167409,false
91891,55,Male,126918,true
91892,23,Female,69310,true
91893,46,Female,92438,true
91894,32,Female,177004,true
91895,18,Female,136619,false
91896,34,Male,194208,true
91897,51,Male,166449,true
91898,51,Female,118925,true
91899,44,Male,104564,true
91900,50,Female,26240,false
91901,57,Female,52944,true
91902,60,Female,172528,false
91903,73,Male,56987,false
91904,75,Male,124348,false
91905,53,Male,98218,false
91906,31,Female,35459,true
91907,59,Male,82881,false
91908,40,Female,94790,true
91909,59,Female,109586,false
91910,70,Female,67406,true
91911,62,Male,61104,false
91912,53,Male,66188,true
91913,69,Male,125532,false
91914,41,Female,188748,true
91915,73,Female,21846,false
91916,30,Female,75090,true
91917,52,Male,126942,false
91918,37,Male,38442,false
91919,23,Female,168126,false
91920,25,Male,32104,true
91921,28,Male,73087,false
91922,63,Female,100985,false
91923,22,Female,28693,false
91924,57,Male,69178,false
91925,62,Female,129760,false
91926,70,Male,142657,false
91927,42,Male,186446,false
91928,34,Male,146878,true
91929,79,Male,114122,false
91930,80,Female,145022,false
91931,47,Male,34311,false
91932,73,Male,104513,false
91933,18,Male,53778,true
91934,57,Female,89697,false
91935,33,Female,27079,true
91936,30,Male,177158,false
91937,53,Female,155792,false
91938,54,Male,119293,false
91939,62,Male,157929,true
91940,33,Male,104918,false
91941,33,Male,148737,true
91942,42,Male,148252,true
91943,65,Male,71932,false
91944,58,Female,96744,true
91945,20,Female,187254,false
91946,53,Female,172165,false
91947,57,Female,85422,true
91948,78,Female,168312,false
91949,41,Male,77205,false
91950,42,Male,60107,false
91951,33,Female,107350,false
91952,39,Male,62495,false
91953,33,Female,40157,true
91954,36,Female,155980,false
91955,23,Male,180234,true
91956,60,Male,173320,false
91957,50,Male,68554,false
91958,25,Female,121144,false
91959,37,Female,170017,false
91960,21,Male,174260,false
91961,50,Male,97557,false
91962,22,Male,175814,false
91963,51,Female,97922,false
91964,61,Female,54433,false
91965,47,Male,122416,false
91966,78,Male,175353,true
91967,19,Female,26590,false
91968,25,Female,156252,true
91969,18,Male,135276,false
91970,64,Male,142508,false
91971,38,Male,167230,false
91972,29,Male,85694,false
91973,51,Female,88089,false
91974,35,Male,38758,false
91975,75,Male,171913,false
91976,76,Female,94500,false
91977,50,Male,161265,false
91978,75,Female,146320,true
91979,53,Male,160599,false
91980,75,Male,186035,false
91981,39,Female,117628,false
91982,42,Female,84630,true
91983,31,Female,92176,true
91984,58,Male,93523,false
91985,38,Male,164494,true
91986,50,Female,117636,false
91987,44,Female,82458,false
91988,52,Male,139487,false
91989,55,Male,28886,true
91990,47,Female,198192,false
91991,59,Female,81573,true
91992,71,Female,172623,false
91993,79,Male,96014,true
91994,59,Male,184475,false
91995,26,Female,182281,false
91996,28,Male,117418,true
91997,80,Female,35255,true
91998,35,Male,92826,true
91999,45,Male,68434,false
92000,44,Female,190116,false
92001,28,Female,45093,true
92002,29,Female,172949,true
92003,30,Female,65072,false
92004,40,Female,83089,false
92005,65,Male,54966,false
92006,37,Male,137545,false
92007,50,Male,189197,false
92008,24,Female,68722,false
92009,42,Female,48781,false
92010,76,Male,114912,true
92011,76,Female,85208,true
92012,54,Female,90935,false
92013,53,Female,94888,false
92014,58,Female,99432,false
92015,51,Female,46472,true
92016,74,Male,141796,false
92017,67,Male,178277,false
92018,41,Male,80646,false
92019,51,Female,157553,false
92020,80,Male,63781,false
92021,49,Female,176949,true
92022,36,Female,157645,false
92023,47,Female,84711,false
92024,80,Male,106220,false
92025,47,Female,131346,false
92026,27,Female,106469,false
92027,79,Male,103514,false
92028,43,Female,84694,false
92029,24,Female,96515,true
92030,74,Male,198901,true
92031,30,Male,20811,false
92032,32,Male,83659,false
92033,76,Female,99284,false
92034,59,Male,90918,true
92035,20,Female,105917,false
92036,67,Female,163831,false
92037,74,Male,171720,true
92038,19,Male,128356,true
92039,48,Female,122114,false
92040,49,Female,82867,true
92041,50,Male,127281,false
92042,46,Male,24842,false
92043,28,Female,124257,false
92044,18,Female,85679,false
92045,31,Male,117096,false
92046,34,Female,192508,true
92047,64,Female,193754,false
92048,52,Female,151005,true
92049,37,Female,78127,true
92050,70,Male,87363,false
92051,34,Male,121195,false
92052,78,Female,127690,true
92053,59,Female,194100,true
92054,63,Male,57359,true
92055,48,Male,97214,false
92056,53,Male,179146,true
92057,29,Male,36153,false
92058,70,Female,126883,false
92059,67,Male,33227,false
92060,29,Male,121113,false
92061,65,Female,28459,false
92062,63,Female,151228,true
92063,70,Female,106951,false
92064,74,Female,189960,false
92065,35,Male,42650,true
92066,48,Female,50260,false
92067,39,Female,199481,true
92068,70,Male,100792,false
92069,78,Female,185592,false
92070,36,Female,77434,true
92071,51,Female,196696,false
92072,65,Male,45018,false
92073,65,Male,134792,false
92074,80,Male,139046,false
92075,70,Male,118560,true
92076,78,Female,134136,false
92077,57,Male,54291,false
92078,24,Male,54842,false
92079,71,Female,75912,false
92080,78,Female,117347,true
92081,22,Female,113082,true
92082,69,Female,62836,true
92083,48,Male,83810,false
92084,18,Male,143053,true
92085,33,Female,152563,false
92086,43,Male,133477,false
92087,41,Male,38624,false
92088,33,Male,184534,false
92089,76,Female,188687,false
92090,28,Female,93525,true
92091,69,Male,63706,true
92092,35,Male,112721,true
92093,65,Female,146811,true
92094,25,Female,88866,true
92095,35,Male,111674,false
92096,74,Male,20264,false
92097,55,Female,162253,false
92098,40,Male,56607,false
92099,78,Male,153966,false
92100,73,Male,170180,false
92101,72,Female,49375,true
92102,55,Male,143838,true
92103,49,Female,105343,false
92104,61,Female,134237,true
92105,22,Female,123019,false
92106,37,Female,42131,true
92107,78,Male,59627,false
92108,60,Male,36927,false
92109,65,Male,93325,true
92110,23,Male,30854,false
92111,77,Female,24745,false
92112,33,Male,172723,false
92113,66,Male,28549,false
92114,48,Male,31937,true
92115,35,Male,33994,false
92116,66,Female,194702,false
92117,45,Male,68923,true
92118,45,Female,127733,false
92119,24,Male,72631,false
92120,55,Male,89004,false
92121,69,Male,117450,true
92122,50,Female,198473,false
92123,24,Male,96700,true
92124,43,Female,131914,false
92125,78,Female,44191,false
92126,74,Male,53482,true
92127,50,Female,181412,false
92128,74,Male,117115,false
92129,47,Female,34037,false
92130,36,Male,60973,false
92131,34,Male,182235,true
92132,60,Female,116087,false
92133,41,Male,156856,false
92134,76,Male,37561,false
92135,62,Male,44067,false
92136,37,Female,111252,false
92137,44,Male,93176,false
92138,37,Male,156485,false
92139,72,Male,113879,false
92140,21,Female,197902,false
92141,62,Male,167105,false
92142,29,Female,115142,false
92143,56,Female,39264,true
92144,29,Female,152034,false
92145,73,Male,157666,true
92146,55,Female,111180,false
92147,19,Female,182589,true
92148,53,Female,194929,true
92149,55,Male,140331,false
92150,37,Male,83197,false
92151,47,Male,188830,false
92152,50,Female,165615,false
92153,38,Female,122795,true
92154,57,Male,54910,false
92155,80,Female,93205,false
92156,42,Female,194607,true
92157,68,Male,198768,false
92158,23,Male,128358,false
92159,63,Male,26520,true
92160,71,Female,156349,false
92161,28,Male,154795,false
92162,78,Female,104460,false
92163,26,Male,123418,false
92164,36,Female,22896,false
92165,80,Male,28726,true
92166,64,Female,155510,true
92167,53,Male,199720,false
92168,71,Male,66134,false
92169,50,Male,61857,false
92170,74,Male,96194,false
92171,75,Male,36182,false
92172,45,Female,32216,true
92173,50,Female,164084,false
92174,57,Male,22672,false
92175,61,Female,166072,true
92176,33,Female,49568,false
92177,35,Male,152511,false
92178,59,Female,77883,false
92179,30,Female,64859,false
92180,53,Female,78870,false
92181,73,Female,142098,false
92182,59,Male,32752,false
92183,50,Male,56051,false
92184,36,Male,96184,true
92185,41,Female,64920,false
92186,30,Female,164324,false
92187,58,Female,148673,false
92188,55,Male,87210,true
92189,48,Male,136361,false
92190,58,Female,178151,true
92191,63,Female,175694,false
92192,30,Female,37798,false
92193,20,Male,36744,false
92194,24,Female,51881,false
92195,70,Female,174062,false
92196,21,Female,194032,false
92197,54,Male,146435,true
92198,74,Male,103028,false
92199,55,Male,84653,false
92200,59,Female,63347,false
92201,79,Male,35203,false
92202,27,Male,164669,false
92203,71,Male,199431,true
92204,49,Female,80494,false
92205,70,Female,97339,true
92206,23,Female,147768,true
92207,75,Male,97781,false
92208,37,Female,63023,false
92209,68,Female,111801,false
92210,49,Female,32821,true
92211,49,Male,62400,true
92212,62,Female,59213,false
92213,56,Female,122717,false
92214,51,Female,24020,false
92215,47,Male,172878,false
92216,76,Male,193740,false
92217,20,Female,197279,false
92218,65,Male,177183,false
92219,42,Male,103543,false
92220,75,Male,82615,true
92221,42,Female,71546,false
92222,36,Male,194085,false
92223,21,Female,61782,true
92224,61,Female,80803,false
92225,28,Male,44231,false
92226,74,Female,91557,false
92227,22,Female,115313,false
92228,23,Female,146963,false
92229,74,Female,89268,true
92230,80,Female,171905,false
92231,45,Male,49565,true
92232,70,Male,125638,false
92233,52,Female,54134,false
92234,26,Male,122810,true
92235,61,Male,85083,true
92236,27,Male,173851,false
92237,36,Female,37084,true
92238,65,Female,161666,false
92239,77,Female,131759,true
92240,78,Male,42663,false
92241,38,Female,162560,false
92242,77,Female,178717,true
92243,31,Male,131159,true
92244,74,Male,84601,false
92245,26,Male,131659,false
92246,59,Male,141994,false
92247,26,Male,43052,false
92248,72,Male,96619,false
92249,71,Male,139275,true
92250,18,Male,51121,false
92251,35,Female,122704,false
92252,21,Male,71964,true
92253,78,Female,61510,true
92254,40,Male,153308,false
92255,40,Male,61397,true
92256,33,Male,43624,false
92257,23,Male,80299,true
92258,80,Male,102342,false
92259,66,Female,75995,false
92260,58,Male,157211,true
92261,51,Male,101431,false
92262,25,Female,50133,false
92263,71,Female,55702,false
92264,45,Male,100824,true
92265,62,Female,146111,false
92266,22,Male,112320,false
92267,53,Female,177124,false
92268,55,Male,167409,true
92269,73,Female,24833,false
92270,48,Male,179997,false
92271,60,Male,186297,false
92272,36,Male,101522,true
92273,80,Female,63034,true
92274,40,Female,73586,false
92275,44,Female,144779,false
92276,68,Female,156280,false
92277,47,Female,80142,false
92278,67,Male,121903,false
92279,52,Female,52740,true
92280,19,Female,115180,false
92281,25,Female,92891,false
92282,18,Female,68042,false
92283,76,Male,118994,true
92284,61,Male,144315,false
92285,63,Male,107647,false
92286,80,Female,181707,false
92287,18,Female,30823,false
92288,77,Female,48972,false
92289,55,Female,99265,false
92290,68,Female,93113,true
92291,45,Female,31880,false
92292,61,Female,144268,false
92293,74,Male,78812,true
92294,79,Male,79123,false
92295,46,Male,195353,false
92296,42,Female,115866,false
92297,34,Female,101838,false
92298,55,Female,23074,false
92299,49,Male,120631,true
92300,54,Male,190297,true
92301,53,Female,20566,false
92302,33,Male,158064,true
92303,46,Male,173303,false
92304,21,Male,168032,true
92305,56,Female,188244,true
92306,65,Female,187427,false
92307,51,Male,153454,false
92308,40,Female,168892,true
92309,27,Male,24380,true
92310,61,Male,174962,false
92311,19,Male,166525,false
92312,68,Female,97594,true
92313,24,Female,104519,false
92314,19,Male,72331,false
92315,29,Male,193351,false
92316,72,Female,113698,false
92317,80,Female,102845,false
92318,72,Male,40821,false
92319,59,Male,197574,true
92320,56,Male,59848,true
92321,78,Male,186293,false
92322,78,Male,155486,false
92323,75,Female,138771,false
92324,56,Female,76763,false
92325,32,Female,164841,false
92326,29,Male,147008,false
92327,55,Female,121182,false
92328,64,Female,155673,false
92329,59,Male,71844,false
92330,34,Female,81053,false
92331,79,Female,136397,true
92332,73,Male,146760,true
92333,65,Female,125878,false
92334,64,Male,37711,true
92335,30,Male,198213,true
92336,28,Female,163757,true
92337,20,Female,36766,false
92338,69,Female,197250,false
92339,56,Female,37515,false
92340,54,Female,193036,true
92341,25,Female,55614,false
92342,40,Female,47428,false
92343,53,Female,145835,false
92344,50,Female,32500,false
92345,35,Female,81418,true
92346,55,Female,97687,false
92347,46,Male,146411,false
92348,54,Female,93827,true
92349,45,Male,141701,false
92350,49,Female,120510,true
92351,73,Female,27131,false
92352,39,Female,169642,true
92353,70,Female,76504,true
92354,30,Male,163032,false
92355,39,Female,117802,true
92356,43,Female,53420,false
92357,56,Female,109138,false
92358,32,Male,88052,false
92359,42,Male,33437,false
92360,44,Male,120552,false
92361,57,Female,162960,false
92362,53,Male,191425,true
92363,61,Female,189066,false
92364,57,Female,131281,false
92365,36,Male,86054,false
92366,72,Male,40267,false
92367,53,Female,125505,false
92368,33,Male,78694,false
92369,73,Female,104223,false
92370,28,Female,185286,false
92371,37,Male,123710,true
92372,60,Male,169279,true
92373,26,Female,171955,true
92374,76,Male,170814,false
92375,45,Male,162658,true
92376,37,Female,81107,false
92377,75,Male,108766,false
92378,30,Male,181476,false
92379,49,Female,89484,false
92380,18,Male,51583,false
92381,22,Female,121004,true
92382,62,Male,110070,false
92383,75,Male,170794,false
92384,80,Female,133593,false
92385,79,Male,73285,false
92386,25,Male,45453,true
92387,18,Female,80225,false
92388,76,Male,44720,false
92389,62,Female,70483,false
92390,63,Male,193635,false
92391,44,Female,28782,true
92392,58,Male,187544,false
92393,78,Male,193410,false
92394,31,Female,134785,true
92395,60,Male,103367,false
92396,34,Female,183462,false
92397,33,Male,129707,true
92398,74,Male,70111,false
92399,77,Female,52733,false
92400,39,Female,86396,false
92401,75,Female,125910,false
92402,67,Male,67046,false
92403,28,Male,139684,false
92404,43,Female,137894,true
92405,44,Male,77644,false
92406,18,Male,165807,false
92407,29,Male,134973,false
92408,50,Female,83032,true
92409,36,Female,81269,false
92410,58,Male,57691,false
92411,55,Male,87498,true
92412,69,Male,36439,true
92413,62,Male,93340,false
92414,44,Male,160980,false
92415,64,Male,59225,false
92416,62,Female,122969,false
92417,20,Female,99538,false
92418,78,Female,26651,true
92419,22,Male,41798,true
92420,80,Female,130329,false
92421,59,Male,68067,false
92422,74,Male,101526,true
92423,76,Female,86727,false
92424,26,Male,88902,false
92425,30,Male,109943,false
92426,41,Male,50201,false
92427,70,Male,70445,true
92428,27,Female,121659,false
92429,77,Male,150007,false
92430,38,Male,115980,false
92431,41,Male,109900,false
92432,78,Male,178293,false
92433,60,Male,172073,false
92434,56,Male,199132,false
92435,77,Female,121129,true
92436,74,Male,59735,true
92437,35,Female,123905,false
92438,50,Female,96964,false
92439,64,Male,38332,true
92440,20,Male,70910,false
92441,18,Male,146630,false
92442,63,Male,100994,false
92443,59,Female,36935,true
92444,46,Female,117385,true
92445,80,Male,181068,false
92446,29,Male,163621,true
92447,45,Female,79743,false
92448,45,Male,99195,false
92449,66,Male,121086,false
92450,38,Female,98422,false
92451,54,Male,195850,false
92452,78,Female,116214,false
92453,43,Female,91853,false
92454,57,Male,95546,false
92455,61,Male,52987,true
92456,71,Female,91253,false
92457,20,Female,25045,false
92458,49,Male,193786,true
92459,74,Male,24600,false
92460,66,Male,169221,true
92461,55,Male,192175,true
92462,46,Female,88517,false
92463,36,Male,97937,true
92464,61,Male,90546,false
92465,20,Female,77186,false
92466,52,Male,71808,true
92467,34,Female,181546,false
92468,41,Female,116889,false
92469,63,Female,72813,false
92470,52,Male,108378,false
92471,80,Female,61541,false
92472,55,Female,163528,false
92473,62,Female,29282,true
92474,36,Female,71885,false
92475,50,Female,148604,true
92476,50,Male,73412,false
92477,61,Male,87548,false
92478,74,Male,55108,false
92479,42,Male,103536,false
92480,66,Male,37904,false
92481,33,Female,187291,true
92482,73,Female,144900,false
92483,48,Female,158249,true
92484,75,Male,46385,false
92485,35,Female,110078,true
92486,70,Female,195594,false
92487,53,Female,95279,false
92488,22,Female,47865,false
92489,18,Male,144733,false
92490,57,Female,111805,false
92491,70,Female,175744,true
92492,73,Female,175141,false
92493,50,Male,186902,false
92494,22,Female,177153,true
92495,69,Male,74367,true
92496,20,Female,64013,false
92497,27,Female,132347,false
92498,77,Male,183933,false
92499,27,Male,138695,true
92500,20,Female,196968,false
92501,32,Male,162962,false
92502,47,Male,28730,false
92503,76,Male,121605,true
92504,61,Male,49239,true
92505,54,Female,61916,true
92506,47,Female,87037,false
92507,46,Female,42494,false
92508,80,Female,106478,false
92509,41,Male,78557,true
92510,26,Female,43573,false
92511,66,Female,138820,true
92512,23,Female,92875,true
92513,64,Female,55134,false
92514,49,Male,51536,true
92515,33,Female,87023,false
92516,43,Male,53721,false
92517,43,Female,37133,true
92518,63,Female,52281,false
92519,31,Female,159801,true
92520,20,Female,93100,false
92521,78,Female,114310,true
92522,64,Female,127972,false
92523,47,Female,53750,true
92524,23,Male,27332,false
92525,56,Male,188111,false
92526,54,Male,22797,false
92527,56,Female,162631,true
92528,50,Female,133056,true
92529,74,Male,118556,false
92530,27,Female,33506,false
92531,70,Female,164879,false
92532,36,Male,149000,true
92533,41,Female,45516,false
92534,24,Male,159812,false
92535,77,Female,162290,true
92536,33,Male,69189,false
92537,74,Female,38388,true
92538,53,Male,41817,false
92539,24,Female,76837,false
92540,39,Male,171826,false
92541,39,Male,146421,false
92542,74,Male,49776,true
92543,37,Male,165996,false
92544,38,Male,165130,false
92545,32,Male,90509,false
92546,70,Female,178410,true
92547,36,Male,56104,false
92548,55,Male,142768,true
92549,48,Male,160582,true
92550,65,Male,66681,false
92551,26,Female,94995,false
92552,49,Female,45063,false
92553,71,Male,31687,false
92554,49,Male,134829,false
92555,29,Male,186919,false
92556,46,Female,193582,false
92557,60,Male,178008,false
92558,62,Male,50029,false
92559,18,Female,141141,false
92560,51,Female,137736,false
92561,75,Male,116069,true
92562,69,Male,159542,false
92563,34,Male,177043,false
92564,68,Female,64154,false
92565,52,Male,29117,false
92566,28,Female,167229,false
92567,35,Female,111090,false
92568,74,Male,143699,false
92569,64,Female,54241,false
92570,72,Male,99853,false
92571,18,Male,176349,false
92572,70,Female,159946,false
92573,60,Female,169667,false
92574,25,Female,157512,true
92575,20,Female,192040,false
92576,78,Male,28444,false
92577,50,Male,67127,false
92578,44,Male,88724,true
92579,25,Female,193396,false
92580,74,Female,33822,false
92581,74,Male,149343,true
92582,53,Male,145165,false
92583,59,Male,128646,true
92584,55,Female,42149,false
92585,21,Male,150364,false
92586,32,Female,96459,false
92587,61,Male,89525,true
92588,30,Female,33082,true
92589,58,Female,54850,true
92590,38,Male,190897,false
92591,38,Male,148331,false
92592,36,Female,36118,false
92593,60,Female,199162,false
92594,43,Male,101448,false
92595,71,Female,111375,false
92596,55,Female,77526,false
92597,80,Male,120108,false
92598,38,Female,188126,false
92599,80,Female,55739,true
92600,43,Male,77489,true
92601,55,Male,52418,false
92602,56,Female,82884,true
92603,27,Female,91743,false
92604,54,Female,196212,false
92605,40,Male,44955,true
92606,48,Female,98181,true
92607,43,Female,110850,false
92608,77,Male,111030,false
92609,37,Female,138295,true
92610,21,Female,188969,false
92611,30,Male,179107,true
92612,28,Male,42838,false
92613,54,Male,153770,true
92614,54,Male,21334,false
92615,48,Female,111180,true
92616,20,Male,96524,false
92617,55,Female,105569,false
92618,19,Male,99918,true
92619,63,Female,196051,true
